player_id,구분,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
54908,좌투수,0.000,1,0,0,0,0,0,1,0,0,0
54908,우투수,0.250,8,2,0,0,0,0,0,0,4,0
54908,언더투수,0.000,1,0,0,0,0,0,0,0,1,0
54908,0아웃,0.333,3,1,0,0,0,0,1,0,1,0
54908,1아웃,0.333,3,1,0,0,0,0,0,0,1,0
54908,2아웃,0.000,4,0,0,0,0,0,0,0,3,0
54344,주자없음,0.182,11,2,0,0,0,0,2,0,4,0
54344,1루,0.000,2,0,0,0,0,0,0,0,1,1
54344,2루,0.333,6,2,0,0,0,1,0,0,1,0
54344,3루,1.000,1,1,1,0,0,1,0,0,0,0
54344,"1,2루",0.000,1,0,0,0,0,0,0,0,0,0
54344,"1,3루",0.000,1,0,0,0,0,0,0,0,0,0
54344,만루,0.000,1,0,0,0,0,0,0,0,0,1
54344,주자있음,0.250,12,3,1,0,0,2,0,0,2,2
54344,득점권,0.300,10,3,1,0,0,2,0,0,1,1
54344,0-0,0.250,4,1,0,0,0,1,0,0,0,1
54344,1-0,0.500,2,1,1,0,0,1,0,0,0,1
54344,0-1,0.000,2,0,0,0,0,0,0,0,0,0
54344,1-1,0.333,3,1,0,0,0,0,0,0,0,0
54344,2-1,1.000,1,1,0,0,0,0,0,0,0,0
54344,0-2,0.000,1,0,0,0,0,0,0,0,1,0
54344,1-2,0.000,5,0,0,0,0,0,0,0,4,0
54344,2-2,0.333,3,1,0,0,0,0,0,0,1,0
54344,3-2,0.000,2,0,0,0,0,0,2,0,0,0
54344,2회,0.000,2,0,0,0,0,0,0,0,1,1
54344,3회,0.000,2,0,0,0,0,0,0,0,1,0
54344,4회,0.333,3,1,1,0,0,1,0,0,0,0
54344,5회,0.000,2,0,0,0,0,0,0,0,1,0
54344,6회,0.250,4,1,0,0,0,0,0,0,1,1
54344,7회,0.667,3,2,0,0,0,1,0,0,0,0
54344,8회,0.000,3,0,0,0,0,0,0,0,1,0
54344,9회,0.000,2,0,0,0,0,0,1,0,1,0
