기준일,순위,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2024-06-04,3,59,33,25,1,0.569,2,6승0무4패,5승,14-0-16,2019-01-09
2024-06-04,4,62,33,27,2,0.55,3,4승0무6패,1승,2019-01-13,2014-01-14
2024-06-04,5,59,29,29,1,0.5,6,4승0무6패,1패,2013-01-16,16-0-13
2024-06-04,6,59,28,30,1,0.483,7,1승0무9패,2패,14-0-14,2014-01-16
2024-06-04,7,59,26,32,1,0.448,9,6승0무4패,1패,14-0-12,2012-01-20
2024-06-04,8,58,25,32,1,0.439,9.5,6승0무4패,1승,2014-01-14,11-0-18
2024-06-04,9,57,23,32,2,0.418,10.5,5승0무5패,2승,2016-01-14,2007-01-18
2024-06-04,10,57,23,34,0,0.404,11.5,4승0무6패,1승,11-0-19,12-0-15
2024-06-05,1,60,35,24,1,0.593,0,6승0무4패,3패,2016-01-14,19-0-10
2024-06-05,2,62,35,25,2,0.583,0.5,8승0무2패,1승,2017-01-11,2018-01-14
2024-06-05,3,60,33,26,1,0.559,2,5승0무5패,1패,14-0-16,2019-01-10
2024-06-05,4,63,34,27,2,0.557,2,4승0무6패,2승,2019-01-13,2015-01-14
2024-06-05,5,60,30,29,1,0.508,5,5승0무5패,1승,2014-01-16,16-0-13
2024-06-05,6,60,28,31,1,0.475,7,1승0무9패,3패,14-0-15,2014-01-16
2024-06-05,7,59,26,32,1,0.448,8.5,7승0무3패,2승,2014-01-14,12-0-18
2024-06-05,8,60,26,33,1,0.441,9,5승0무5패,2패,14-0-13,2012-01-20
2024-06-05,9,58,24,32,2,0.429,9.5,6승0무4패,3승,2016-01-14,2008-01-18
2024-06-05,10,58,23,35,0,0.397,11.5,3승0무7패,1패,11-0-19,12-0-16
2024-06-06,1,61,36,24,1,0.6,0,6승0무4패,1승,2017-01-14,19-0-10
2024-06-06,2,63,36,25,2,0.59,0.5,8승0무2패,2승,2018-01-11,2018-01-14
2024-06-06,3,64,35,27,2,0.565,2,5승0무5패,3승,2019-01-13,2016-01-14
2024-06-06,4,61,33,27,1,0.55,3,5승0무5패,2패,14-0-16,2019-01-11
2024-06-06,5,61,31,29,1,0.517,5,6승0무4패,2승,2015-01-16,16-0-13
2024-06-06,6,61,28,32,1,0.467,8,1승0무9패,4패,14-0-16,2014-01-16
2024-06-06,7,60,27,32,1,0.458,8.5,7승0무3패,3승,2014-01-14,13-0-18
2024-06-06,8,61,26,34,1,0.433,10,4승0무6패,3패,14-0-14,2012-01-20
2024-06-06,9,59,24,33,2,0.421,10.5,5승0무5패,1패,2016-01-14,2008-01-19
2024-06-06,10,59,23,36,0,0.39,12.5,3승0무7패,2패,11-0-19,12-0-17
2024-06-07,1,64,37,25,2,0.597,0,8승0무2패,3승,2018-01-11,2019-01-14
2024-06-07,2,62,36,25,1,0.59,0.5,5승0무5패,1패,2017-01-14,19-0-11
2024-06-07,3,65,36,27,2,0.571,1.5,6승0무4패,4승,2020-01-13,2016-01-14
2024-06-07,4,62,33,28,1,0.541,3.5,5승0무5패,3패,14-0-16,2019-01-12
2024-06-07,5,62,31,30,1,0.508,5.5,6승0무4패,1패,2015-01-16,16-0-14
2024-06-07,6,62,29,32,1,0.475,7.5,2승0무8패,1승,14-0-16,2015-01-16
2024-06-07,7,61,27,33,1,0.45,9,6승0무4패,1패,2014-01-15,13-0-18
2024-06-07,8,60,25,33,2,0.431,10,5승0무5패,1승,2017-01-14,2008-01-19
2024-06-07,9,62,26,35,1,0.426,10.5,3승0무7패,4패,14-0-15,2012-01-20
2024-06-07,10,60,24,36,0,0.4,12,4승0무6패,1승,12-0-19,12-0-17
2024-06-08,1,65,38,25,2,0.603,0,8승0무2패,4승,2018-01-11,2020-01-14
2024-06-08,2,63,36,26,1,0.581,1.5,4승0무6패,2패,2017-01-14,19-0-12
2024-06-08,3,66,37,27,2,0.578,1.5,7승0무3패,5승,2021-01-13,2016-01-14
2024-06-08,4,63,33,29,1,0.532,4.5,5승0무5패,4패,14-0-16,2019-01-13
2024-06-08,5,62,31,30,1,0.508,6,6승0무4패,1패,2015-01-16,16-0-14
2024-06-08,6,63,30,32,1,0.484,7.5,3승0무7패,2승,14-0-16,2016-01-16
2024-06-08,7,62,27,34,1,0.443,10,5승0무5패,2패,2014-01-16,13-0-18
2024-06-08,8,60,25,33,2,0.431,10.5,5승0무5패,1승,2017-01-14,2008-01-19
2024-06-08,9,63,26,36,1,0.419,11.5,2승0무8패,5패,14-0-16,2012-01-20
2024-06-08,10,61,25,36,0,0.41,12,4승0무6패,2승,13-0-19,12-0-17
2024-06-09,1,66,38,26,2,0.594,0,7승0무3패,1패,2018-01-11,2020-01-15
2024-06-09,2,64,37,26,1,0.587,0.5,4승0무6패,1승,2017-01-14,20-0-12
2024-06-09,3,67,37,28,2,0.569,1.5,6승0무4패,1패,2021-01-14,2016-01-14
2024-06-09,4,64,34,29,1,0.54,3.5,6승0무4패,1승,14-0-16,2020-01-13
2024-06-09,5,64,32,31,1,0.508,5.5,7승0무3패,1패,2015-01-16,17-0-15
2024-06-09,6,64,30,32,2,0.484,7,3승1무6패,2승,14-0-16,2016-02-16
2024-06-09,7,63,27,34,2,0.443,9.5,4승1무5패,2패,2014-02-16,13-0-18
2024-06-09,8,62,26,34,2,0.433,10,6승0무4패,1승,2018-01-15,2008-01-19
2024-06-09,9,64,27,36,1,0.429,10.5,3승0무7패,1승,15-0-16,2012-01-20
2024-06-09,10,62,25,37,0,0.403,12,3승0무7패,1패,13-0-20,12-0-17
2024-06-11,1,67,38,27,2,0.585,0,7승0무3패,2패,2018-01-11,2020-01-16
2024-06-11,2,65,37,27,1,0.578,0.5,3승0무7패,1패,2017-01-14,20-0-13
2024-06-11,3,68,37,29,2,0.561,1.5,5승0무5패,2패,2021-01-15,2016-01-14
2024-06-11,4,65,35,29,1,0.547,2.5,6승0무4패,2승,15-0-16,2020-01-13
2024-06-11,5,65,33,31,1,0.516,4.5,7승0무3패,1승,2016-01-16,17-0-15
2024-06-11,6,65,31,32,2,0.492,6,4승1무5패,3승,15-0-16,2016-02-16
2024-06-11,7,64,28,34,2,0.452,8.5,4승1무5패,1승,2014-02-16,14-0-18
2024-06-11,8,63,26,35,2,0.426,10,6승0무4패,1패,2018-01-16,2008-01-19
2024-06-11,9,65,27,37,1,0.422,10.5,3승0무7패,1패,15-0-16,2012-01-21
2024-06-11,10,63,26,37,0,0.413,11,4승0무6패,1승,13-0-20,13-0-17
2024-06-12,1,66,38,27,1,0.585,0,4승0무6패,1승,2017-01-14,21-0-13
2024-06-12,2,68,38,28,2,0.576,0.5,6승0무4패,3패,2018-01-11,2020-01-17
2024-06-12,3,66,36,29,1,0.554,2,6승0무4패,3승,16-0-16,2020-01-13
2024-06-12,4,69,37,30,2,0.552,2,5승0무5패,3패,2021-01-16,2016-01-14
2024-06-12,5,66,33,32,1,0.508,5,6승0무4패,1패,2016-01-17,17-0-15
2024-06-12,6,66,31,33,2,0.484,6.5,4승1무5패,1패,15-0-17,2016-02-16
2024-06-12,7,65,29,34,2,0.46,8,5승1무4패,2승,2014-02-16,15-0-18
2024-06-12,8,64,27,35,2,0.435,9.5,6승0무4패,1승,2019-01-16,2008-01-19
2024-06-12,9,66,28,37,1,0.431,10,3승0무7패,1승,15-0-16,2013-01-21
2024-06-12,10,64,26,38,0,0.406,11.5,4승0무6패,1패,13-0-20,13-0-18
2024-06-13,1,67,38,28,1,0.576,0,3승0무7패,1패,2017-01-14,21-0-14
2024-06-13,2,69,38,29,2,0.567,0.5,5승0무5패,4패,2018-01-11,2020-01-18
2024-06-13,3,67,37,29,1,0.561,1,6승0무4패,4승,17-0-16,2020-01-13
2024-06-13,4,70,38,30,2,0.559,1,6승0무4패,1승,2022-01-16,2016-01-14
2024-06-13,5,67,34,32,1,0.515,4,6승0무4패,1승,2017-01-17,17-0-15
2024-06-13,6,67,32,33,2,0.492,5.5,4승1무5패,1승,16-0-17,2016-02-16
2024-06-13,7,66,29,35,2,0.453,8,5승1무4패,1패,2014-02-16,15-0-19
2024-06-13,8,65,28,35,2,0.444,8.5,7승0무3패,2승,2020-01-16,2008-01-19
2024-06-13,9,67,28,38,1,0.424,10,3승0무7패,1패,15-0-16,2013-01-22
2024-06-13,10,65,26,39,0,0.4,11.5,4승0무6패,2패,13-0-20,13-0-19
2024-06-14,1,68,39,28,1,0.582,0,4승0무6패,1승,2017-01-14,22-0-14
2024-06-14,2,70,39,29,2,0.574,0.5,5승0무5패,1승,2019-01-11,2020-01-18
2024-06-14,3,68,38,29,1,0.567,1,6승0무4패,5승,17-0-16,2021-01-13
2024-06-14,4,71,39,30,2,0.565,1,7승0무3패,2승,2022-01-16,2017-01-14
2024-06-14,5,68,35,32,1,0.522,4,6승0무4패,2승,2017-01-17,18-0-15
2024-06-14,6,68,32,34,2,0.485,6.5,4승1무5패,1패,16-0-18,2016-02-16
2024-06-14,7,67,29,36,2,0.446,9,5승1무4패,2패,2014-02-17,15-0-19
2024-06-14,8,66,28,36,2,0.438,9.5,6승0무4패,1패,2020-01-16,2008-01-20
2024-06-14,9,68,28,39,1,0.418,11,2승0무8패,2패,15-0-17,2013-01-22
2024-06-14,10,66,26,40,0,0.394,12.5,4승0무6패,3패,13-0-21,13-0-19
2024-06-15,1,69,40,28,1,0.588,0,5승0무5패,2승,2017-01-14,23-0-14
2024-06-15,2,72,40,30,2,0.571,1,7승0무3패,3승,2022-01-16,2018-01-14
2024-06-15,3,71,39,30,2,0.565,1.5,5승0무5패,1패,2019-01-12,2020-01-18
2024-06-15,4,69,38,30,1,0.559,2,5승0무5패,1패,17-0-16,2021-01-14
2024-06-15,5,69,36,32,1,0.529,4,7승0무3패,3승,2017-01-17,19-0-15
2024-06-15,6,69,33,34,2,0.493,6.5,5승1무4패,1승,17-0-18,2016-02-16
2024-06-15,7,67,29,36,2,0.446,9.5,6승0무4패,1승,2020-01-16,2009-01-20
2024-06-15,8,68,29,37,2,0.439,10,4승1무5패,3패,2014-02-18,15-0-19
2024-06-15,9,69,28,40,1,0.412,12,2승0무8패,3패,15-0-18,2013-01-22
2024-06-15,10,67,26,41,0,0.388,13.5,3승0무7패,4패,13-0-22,13-0-19
2024-06-16,1,70,41,28,1,0.594,0,6승0무4패,3승,2017-01-14,24-0-14
2024-06-16,2,72,40,30,2,0.571,1.5,5승0무5패,1승,2020-01-12,2020-01-18
2024-06-16,3,73,40,31,2,0.563,2,6승0무4패,1패,2022-01-16,2018-01-15
2024-06-16,4,70,38,31,1,0.551,3,5승0무5패,2패,17-0-16,2021-01-15
2024-06-16,5,70,36,33,1,0.522,5,6승0무4패,1패,2017-01-17,19-0-16
2024-06-16,6,70,34,34,2,0.5,6.5,6승1무3패,2승,18-0-18,2016-02-16
2024-06-16,7,69,30,37,2,0.448,10,4승1무5패,1승,2015-02-18,15-0-19
2024-06-16,8,68,29,37,2,0.439,10.5,5승0무5패,1패,2020-01-16,2009-01-21
2024-06-16,9,70,28,41,1,0.406,13,2승0무8패,4패,15-0-19,2013-01-22
2024-06-16,10,68,27,41,0,0.397,13.5,4승0무6패,1승,14-0-22,13-0-19
2024-06-18,1,71,42,28,1,0.6,0,6승0무4패,4승,2018-01-14,24-0-14
2024-06-18,2,74,41,31,2,0.569,2,6승0무4패,1승,2023-01-16,2018-01-15
2024-06-18,3,73,40,31,2,0.563,2.5,4승0무6패,1패,2020-01-12,2020-01-19
2024-06-18,4,71,38,32,1,0.543,4,5승0무5패,3패,17-0-17,2021-01-15
2024-06-18,5,71,37,33,1,0.529,5,6승0무4패,1승,2017-01-17,20-0-16
2024-06-18,6,71,34,35,2,0.493,7.5,6승1무3패,1패,18-0-18,2016-02-17
2024-06-18,7,70,31,37,2,0.456,10,4승1무5패,2승,2016-02-18,15-0-19
2024-06-18,8,69,29,38,2,0.433,11.5,5승0무5패,2패,2020-01-16,2009-01-22
2024-06-18,9,71,29,41,1,0.414,13,3승0무7패,1승,16-0-19,2013-01-22
2024-06-18,10,69,27,42,0,0.391,14.5,4승0무6패,1패,14-0-22,13-0-20
2024-06-19,1,72,42,29,1,0.592,0,6승0무4패,1패,2018-01-15,24-0-14
2024-06-19,2,74,41,31,2,0.569,1.5,4승0무6패,1승,2020-01-12,2021-01-19
2024-06-19,3,75,41,32,2,0.562,2,5승0무5패,1패,2023-01-17,2018-01-15
2024-06-19,4,72,39,32,1,0.549,3,6승0무4패,1승,18-0-17,2021-01-15
2024-06-19,5,72,37,34,1,0.521,5,6승0무4패,1패,2017-01-17,20-0-17
2024-06-19,6,72,35,35,2,0.5,6.5,6승1무3패,1승,18-0-18,2017-02-17
2024-06-19,7,71,32,37,2,0.464,9,5승1무4패,3승,2017-02-18,15-0-19
2024-06-19,8,70,30,38,2,0.441,10.5,5승0무5패,1승,2020-01-16,2010-01-22
2024-06-19,9,72,29,42,1,0.408,13,3승0무7패,1패,16-0-20,2013-01-22
2024-06-19,10,70,27,43,0,0.386,14.5,3승0무7패,2패,14-0-22,13-0-21
2024-06-20,1,73,43,29,1,0.597,0,7승0무3패,1승,2019-01-15,24-0-14
2024-06-20,2,76,42,32,2,0.568,2,5승0무5패,1승,2024-01-17,2018-01-15
2024-06-20,3,75,41,32,2,0.562,2.5,3승0무7패,1패,2020-01-12,2021-01-20
2024-06-20,4,73,40,32,1,0.556,3,7승0무3패,2승,19-0-17,2021-01-15
2024-06-20,5,73,37,35,1,0.514,6,5승0무5패,2패,2017-01-17,20-0-18
2024-06-20,6,73,35,36,2,0.493,7.5,5승1무4패,1패,18-0-18,2017-02-18
2024-06-20,7,72,32,38,2,0.457,10,5승1무4패,1패,2017-02-19,15-0-19
2024-06-20,8,71,30,39,2,0.435,11.5,5승0무5패,1패,2020-01-16,2010-01-23
2024-06-20,9,73,30,42,1,0.417,13,4승0무6패,1승,17-0-20,2013-01-22
2024-06-20,10,71,28,43,0,0.394,14.5,3승0무7패,1승,14-0-22,14-0-21
2024-06-21,1,74,44,29,1,0.603,0,7승0무3패,2승,2020-01-15,24-0-14
2024-06-21,2,74,41,32,1,0.562,3,7승0무3패,3승,20-0-17,2021-01-15
2024-06-21,3,77,42,33,2,0.56,3,5승0무5패,1패,2024-01-17,2018-01-16
2024-06-21,4,76,41,33,2,0.554,3.5,3승0무7패,2패,2020-01-13,2021-01-20
2024-06-21,5,74,37,36,1,0.507,7,5승0무5패,3패,2017-01-18,20-0-18
2024-06-21,6,74,36,36,2,0.5,7.5,6승0무4패,1승,18-0-18,2018-02-18
2024-06-21,7,73,32,39,2,0.451,11,5승0무5패,2패,2017-02-19,15-0-20
2024-06-21,8,72,30,40,2,0.429,12.5,4승0무6패,2패,2020-01-16,2010-01-24
2024-06-21,9,74,31,42,1,0.425,13,4승0무6패,2승,17-0-20,2014-01-22
2024-06-21,10,72,29,43,0,0.403,14.5,4승0무6패,2승,15-0-22,14-0-21
2024-06-22,1,74,44,29,1,0.603,0,7승0무3패,2승,2020-01-15,24-0-14
2024-06-22,2,74,41,32,1,0.562,3,7승0무3패,3승,20-0-17,2021-01-15
2024-06-22,3,77,42,33,2,0.56,3,5승0무5패,1패,2024-01-17,2018-01-16
2024-06-22,4,76,41,33,2,0.554,3.5,3승0무7패,2패,2020-01-13,2021-01-20
2024-06-22,5,75,38,36,1,0.514,6.5,5승0무5패,1승,2018-01-18,20-0-18
2024-06-22,6,75,36,37,2,0.493,8,5승0무5패,1패,18-0-18,2018-02-19
2024-06-22,7,73,32,39,2,0.451,11,5승0무5패,2패,2017-02-19,15-0-20
2024-06-22,8,73,31,40,2,0.437,12,5승0무5패,1승,2020-01-16,2011-01-24
2024-06-22,9,74,31,42,1,0.425,13,4승0무6패,2승,17-0-20,2014-01-22
2024-06-22,10,73,29,44,0,0.397,15,3승0무7패,1패,15-0-23,14-0-21
2024-06-23,1,76,45,30,1,0.6,0,7승0무3패,1승,2021-01-16,24-0-14
2024-06-23,2,76,43,32,1,0.573,2,7승0무3패,5승,22-0-17,2021-01-15
2024-06-23,3,78,42,34,2,0.553,3.5,4승0무6패,1패,2021-01-14,2021-01-20
2024-06-23,4,79,42,35,2,0.545,4,5승0무5패,3패,2024-01-17,2018-01-18
2024-06-23,5,76,38,37,1,0.507,7,5승0무5패,1패,2018-01-19,20-0-18
2024-06-23,6,76,37,37,2,0.5,7.5,6승0무4패,1승,18-0-18,2019-02-19
2024-06-23,7,75,33,40,2,0.452,11,4승0무6패,1패,2017-02-19,16-0-21
2024-06-23,8,74,32,40,2,0.444,11.5,5승0무5패,2승,2020-01-16,2012-01-24
2024-06-23,9,76,32,43,1,0.427,13,4승0무6패,1승,17-0-20,2015-01-23
2024-06-23,10,74,29,45,0,0.392,15.5,3승0무7패,2패,15-0-24,14-0-21
2024-06-25,1,77,45,30,2,0.6,0,7승1무2패,1승,2021-01-16,2024-01-14
2024-06-25,2,77,43,33,1,0.566,2.5,6승0무4패,1패,22-0-17,2021-01-16
2024-06-25,3,79,43,34,2,0.558,3,5승0무5패,1승,2022-01-14,2021-01-20
2024-06-25,4,80,42,36,2,0.538,4.5,4승0무6패,4패,2024-01-17,2018-01-19
2024-06-25,5,77,38,38,1,0.5,7.5,4승0무6패,2패,2018-01-20,20-0-18
2024-06-25,6,77,37,38,2,0.493,8,5승0무5패,1패,18-0-18,2019-02-20
2024-06-25,7,76,34,40,2,0.459,10.5,5승0무5패,1승,2018-02-19,16-0-21
2024-06-25,8,75,32,40,3,0.444,11.5,4승1무5패,2승,2020-02-16,2012-01-24
2024-06-25,9,77,33,43,1,0.434,12.5,5승0무5패,2승,17-0-20,2016-01-23
2024-06-25,10,75,30,45,0,0.4,15,4승0무6패,1승,16-0-24,14-0-21
2024-06-26,1,78,45,31,2,0.592,0,6승1무3패,1패,2021-01-16,2024-01-15
2024-06-26,2,80,44,34,2,0.564,2,5승0무5패,2승,2023-01-14,2021-01-20
2024-06-26,3,78,43,34,1,0.558,2.5,5승0무5패,2패,22-0-17,2021-01-17
2024-06-26,4,81,43,36,2,0.544,3.5,4승0무6패,1승,2024-01-17,2019-01-19
2024-06-26,5,78,39,38,1,0.506,6.5,4승0무6패,1승,2019-01-20,20-0-18
2024-06-26,6,78,37,39,2,0.487,8,5승0무5패,2패,18-0-18,2019-02-21
2024-06-26,7,77,34,41,2,0.453,10.5,5승0무5패,1패,2018-02-20,16-0-21
2024-06-26,8,76,33,40,3,0.452,10.5,5승1무4패,3승,2021-02-16,2012-01-24
2024-06-26,9,78,33,44,1,0.429,12.5,5승0무5패,1패,17-0-20,2016-01-24
2024-06-26,10,76,31,45,0,0.408,14,5승0무5패,2승,17-0-24,14-0-21
2024-06-27,1,79,45,32,2,0.584,0,5승1무4패,2패,2021-01-16,2024-01-16
2024-06-27,2,79,44,34,1,0.564,1.5,6승0무4패,1승,22-0-17,2022-01-17
2024-06-27,3,81,44,35,2,0.557,2,5승0무5패,1패,2023-01-15,2021-01-20
2024-06-27,4,82,43,37,2,0.538,3.5,3승0무7패,1패,2024-01-17,2019-01-20
2024-06-27,5,79,39,39,1,0.5,6.5,3승0무7패,1패,2019-01-21,20-0-18
2024-06-27,6,79,37,40,2,0.481,8,4승0무6패,3패,18-0-18,2019-02-22
2024-06-27,7,78,35,41,2,0.461,9.5,6승0무4패,1승,2019-02-20,16-0-21
2024-06-27,8,77,34,40,3,0.459,9.5,5승1무4패,4승,2022-02-16,2012-01-24
2024-06-27,9,79,34,44,1,0.436,11.5,6승0무4패,1승,17-0-20,2017-01-24
2024-06-27,10,77,32,45,0,0.416,13,6승0무4패,3승,18-0-24,14-0-21
2024-06-28,1,80,45,33,2,0.577,0,4승1무5패,3패,2021-01-17,2024-01-16
2024-06-28,2,80,44,35,1,0.557,1.5,6승0무4패,1패,22-0-17,2022-01-18
2024-06-28,3,82,44,36,2,0.55,2,4승0무6패,2패,2023-01-15,2021-01-21
2024-06-28,4,83,44,37,2,0.543,2.5,4승0무6패,1승,2025-01-17,2019-01-20
2024-06-28,5,80,39,40,1,0.494,6.5,3승0무7패,2패,2019-01-21,20-0-19
2024-06-28,6,80,38,40,2,0.487,7,4승0무6패,1승,19-0-18,2019-02-22
2024-06-28,7,78,35,40,3,0.467,8.5,6승1무3패,5승,2023-02-16,2012-01-24
2024-06-28,8,79,35,42,2,0.455,9.5,5승0무5패,1패,2019-02-20,16-0-22
2024-06-28,9,80,35,44,1,0.443,10.5,7승0무3패,2승,18-0-20,2017-01-24
2024-06-28,10,78,33,45,0,0.423,12,6승0무4패,4승,18-0-24,15-0-21
2024-06-29,1,80,45,33,2,0.577,0,4승1무5패,3패,2021-01-17,2024-01-16
2024-06-29,2,80,44,35,1,0.557,1.5,6승0무4패,1패,22-0-17,2022-01-18
2024-06-29,3,82,44,36,2,0.55,2,4승0무6패,2패,2023-01-15,2021-01-21
2024-06-29,4,84,44,38,2,0.537,3,3승0무7패,1패,2025-01-18,2019-01-20
2024-06-29,5,81,40,40,1,0.5,6,3승0무7패,1승,2019-01-21,21-0-19
2024-06-29,6,80,38,40,2,0.487,7,4승0무6패,1승,19-0-18,2019-02-22
2024-06-29,7,78,35,40,3,0.467,8.5,6승1무3패,5승,2023-02-16,2012-01-24
2024-06-29,8,79,35,42,2,0.455,9.5,5승0무5패,1패,2019-02-20,16-0-22
2024-06-29,9,80,35,44,1,0.443,10.5,7승0무3패,2승,18-0-20,2017-01-24
2024-06-29,10,78,33,45,0,0.423,12,6승0무4패,4승,18-0-24,15-0-21
2024-06-30,1,80,45,33,2,0.577,0,4승1무5패,3패,2021-01-17,2024-01-16
2024-06-30,2,83,45,36,2,0.556,1.5,5승0무5패,1승,2023-01-15,2022-01-21
2024-06-30,3,82,44,36,2,0.55,2,5승1무4패,2패,22-0-17,2022-02-19
2024-06-30,4,85,44,39,2,0.53,3.5,3승0무7패,2패,2025-01-19,2019-01-20
2024-06-30,5,82,41,40,1,0.506,5.5,4승0무6패,2승,2019-01-21,22-0-19
2024-06-30,6,81,38,41,2,0.481,7.5,4승0무6패,1패,19-0-19,2019-02-22
2024-06-30,7,78,35,40,3,0.467,8.5,6승1무3패,5승,2023-02-16,2012-01-24
2024-06-30,8,79,35,42,2,0.455,9.5,5승0무5패,1패,2019-02-20,16-0-22
2024-06-30,9,82,36,44,2,0.45,10,7승1무2패,3승,2019-01-20,2017-01-24
2024-06-30,10,78,33,45,0,0.423,12,6승0무4패,4승,18-0-24,15-0-21
2024-07-02,1,81,46,33,2,0.582,0,4승1무5패,1승,2021-01-17,2025-01-16
2024-07-02,2,84,45,37,2,0.549,2.5,4승0무6패,1패,2023-01-15,2022-01-22
2024-07-02,3,83,44,37,2,0.543,3,4승1무5패,3패,22-0-18,2022-02-19
2024-07-02,4,85,44,39,2,0.53,4,3승0무7패,2패,2025-01-19,2019-01-20
2024-07-02,5,82,41,40,1,0.506,6,4승0무6패,2승,2019-01-21,22-0-19
2024-07-02,6,81,38,41,2,0.481,8,4승0무6패,1패,19-0-19,2019-02-22
2024-07-02,7,78,35,40,3,0.467,9,6승1무3패,5승,2023-02-16,2012-01-24
2024-07-02,8,83,37,44,2,0.457,10,7승1무2패,4승,2019-01-20,2018-01-24
2024-07-02,9,80,35,43,2,0.449,10.5,4승0무6패,2패,2019-02-21,16-0-22
2024-07-02,10,79,34,45,0,0.43,12,7승0무3패,5승,19-0-24,15-0-21
2024-07-03,1,82,47,33,2,0.588,0,5승1무4패,2승,2021-01-17,2026-01-16
2024-07-03,2,85,45,38,2,0.542,3.5,4승0무6패,2패,2023-01-15,2022-01-23
2024-07-03,3,84,44,38,2,0.537,4,3승1무6패,4패,22-0-19,2022-02-19
2024-07-03,4,86,45,39,2,0.536,4,3승0무7패,1승,2026-01-19,2019-01-20
2024-07-03,5,83,41,41,1,0.5,7,4승0무6패,1패,2019-01-21,22-0-20
2024-07-03,6,82,39,41,2,0.488,8,4승0무6패,1승,20-0-19,2019-02-22
2024-07-03,7,84,38,44,2,0.463,10,7승1무2패,5승,2019-01-20,2019-01-24
2024-07-03,8,79,35,41,3,0.461,10,6승1무3패,1패,2023-02-16,2012-01-25
2024-07-03,9,81,35,44,2,0.443,11.5,3승0무7패,3패,2019-02-22,16-0-22
2024-07-03,10,80,35,45,0,0.438,12,8승0무2패,6승,20-0-24,15-0-21
2024-07-04,1,83,48,33,2,0.593,0,5승1무4패,3승,2021-01-17,2027-01-16
2024-07-04,2,86,46,38,2,0.548,3.5,5승0무5패,1승,2023-01-15,2023-01-23
2024-07-04,3,87,46,39,2,0.541,4,4승0무6패,2승,2027-01-19,2019-01-20
2024-07-04,4,85,44,39,2,0.53,5,2승1무7패,5패,22-0-20,2022-02-19
2024-07-04,5,84,41,42,1,0.494,8,4승0무6패,2패,2019-01-21,22-0-21
2024-07-04,6,83,40,41,2,0.494,8,5승0무5패,2승,21-0-19,2019-02-22
2024-07-04,7,85,38,45,2,0.458,11,7승1무2패,1패,2019-01-20,2019-01-25
2024-07-04,8,80,35,42,3,0.455,11,5승1무4패,2패,2023-02-16,2012-01-26
2024-07-04,9,82,36,44,2,0.45,11.5,4승0무6패,1승,2020-02-22,16-0-22
2024-07-04,10,81,35,46,0,0.432,13,7승0무3패,1패,20-0-25,15-0-21
2024-07-09,1,84,49,33,2,0.598,0,5승1무4패,4승,2021-01-17,2028-01-16
2024-07-09,2,87,46,39,2,0.541,4.5,4승0무6패,1패,2023-01-16,2023-01-23
2024-07-09,2,87,46,39,2,0.541,4.5,4승0무6패,2승,2027-01-19,2019-01-20
2024-07-09,4,85,44,39,2,0.53,5.5,2승1무7패,5패,22-0-20,2022-02-19
2024-07-09,5,85,42,42,1,0.5,8,4승0무6패,1승,2020-01-21,22-0-21
2024-07-09,6,83,40,41,2,0.494,8.5,5승0무5패,2승,21-0-19,2019-02-22
2024-07-09,7,85,38,45,2,0.458,11.5,7승1무2패,1패,2019-01-20,2019-01-25
2024-07-09,8,81,35,43,3,0.449,12,5승1무4패,3패,2023-02-16,2012-01-27
2024-07-09,9,83,36,45,2,0.444,12.5,4승0무6패,1패,2020-02-22,16-0-23
2024-07-09,10,82,36,46,0,0.439,13,7승0무3패,1승,21-0-25,15-0-21
2024-07-10,1,85,50,33,2,0.602,0,6승1무3패,5승,2021-01-17,2029-01-16
2024-07-10,2,86,45,39,2,0.536,5.5,2승1무7패,1승,23-0-20,2022-02-19
2024-07-10,3,88,46,40,2,0.535,5.5,4승0무6패,2패,2023-01-17,2023-01-23
2024-07-10,3,88,46,40,2,0.535,5.5,4승0무6패,1패,2027-01-19,2019-01-21
2024-07-10,5,86,42,43,1,0.494,9,4승0무6패,1패,2020-01-22,22-0-21
2024-07-10,6,84,40,42,2,0.488,9.5,4승0무6패,1패,21-0-19,2019-02-23
2024-07-10,7,86,39,45,2,0.464,11.5,7승1무2패,1승,2020-01-20,2019-01-25
2024-07-10,8,82,36,43,3,0.456,12,6승1무3패,1승,2023-02-16,2013-01-27
2024-07-10,9,84,37,45,2,0.451,12.5,4승0무6패,1승,2020-02-22,17-0-23
2024-07-10,10,83,36,47,0,0.434,14,7승0무3패,1패,21-0-26,15-0-21
2024-07-11,1,86,51,33,2,0.607,0,6승1무3패,6승,2021-01-17,2030-01-16
2024-07-11,2,87,46,39,2,0.541,5.5,3승1무6패,2승,24-0-20,2022-02-19
2024-07-11,3,89,47,40,2,0.54,5.5,5승0무5패,1승,2027-01-19,2020-01-21
2024-07-11,4,89,46,41,2,0.529,6.5,3승0무7패,3패,2023-01-18,2023-01-23
2024-07-11,5,87,43,43,1,0.5,9,5승0무5패,1승,2021-01-22,22-0-21
2024-07-11,6,85,40,43,2,0.482,10.5,4승0무6패,2패,21-0-19,2019-02-24
2024-07-11,7,87,39,46,2,0.459,12.5,6승1무3패,1패,2020-01-21,2019-01-25
