player_id,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
64610,0.422,45,19,4,0,0,0,3,0,10,1
64610,0.190,21,4,1,0,0,2,3,0,4,0
64610,0.000,5,0,0,0,0,2,0,0,1,0
64610,0.294,17,5,0,0,1,6,0,0,4,0
64610,0.300,10,3,0,1,0,4,1,0,2,1
64610,0.444,9,4,1,0,0,6,2,0,2,0
64610,0.250,12,3,0,0,0,6,1,0,4,0
64610,0.319,119,38,6,1,1,26,10,0,27,2
64610,0.257,74,19,2,1,1,26,7,0,17,1
64610,0.462,26,12,2,0,0,4,0,0,0,0
64610,0.471,17,8,2,0,0,1,0,0,0,1
64610,0.000,1,0,0,0,0,0,0,0,0,0
64610,-,0,0,0,0,0,1,3,0,0,0
64610,0.478,23,11,1,0,0,4,0,0,0,1
64610,0.350,20,7,2,0,0,3,0,0,0,0
64610,0.529,17,9,0,0,0,0,0,0,0,0
64610,0.000,1,0,0,0,0,1,7,0,0,0
64610,0.242,33,8,2,0,1,4,0,0,12,0
64610,0.226,31,7,0,0,0,4,0,0,14,0
64610,0.250,36,9,2,1,0,4,0,0,15,0
64610,0.095,21,2,1,0,0,0,10,0,7,0
64610,0.200,20,4,0,0,0,0,0,0,8,0
64610,0.429,28,12,2,0,0,4,0,0,7,0
64610,0.273,22,6,1,0,0,2,3,0,3,0
64610,0.520,25,13,2,0,0,3,2,0,1,0
64610,0.200,25,5,0,0,0,3,2,0,5,1
64610,0.423,26,11,2,0,1,5,4,0,7,0
64610,0.455,22,10,1,1,0,6,6,0,5,0
64610,0.250,20,5,1,0,0,2,3,0,5,0
64610,0.194,31,6,3,0,0,1,0,0,7,1
64610,0.143,7,1,0,0,0,0,0,0,0,0
64610,0.314,70,22,3,0,0,6,3,0,18,0
64610,0.382,76,29,4,0,1,11,8,0,13,1
64610,0.275,80,22,5,1,0,9,9,0,17,1
64610,0.000,5,0,0,0,0,0,1,0,1,1
64610,0.302,63,19,3,1,1,11,6,0,11,1
64610,0.444,18,8,1,0,0,1,3,0,2,0
64610,0.273,11,3,0,0,0,1,0,0,1,0
64610,0.370,27,10,1,0,0,2,0,0,5,0
64610,0.351,57,20,4,0,0,1,4,0,12,0
64610,0.364,22,8,3,0,0,6,6,0,6,0
