YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
2021,67304,김혜성,키움,2루수,39,36,283,6,0,79,105,31,0.968,0,0,0,
2021,51344,김휘집,키움,2루수,7,1,14,1,0,1,5,1,0.857,0,0,0,
2021,51344,김휘집,키움,유격수,9,3,30,2,0,9,8,3,0.895,0,0,0,
2021,51344,김휘집,키움,3루수,24,19,162,4,0,7,32,2,0.907,0,0,0,
2021,60336,문성현,키움,투수,4,0,3 1/3,0,0,0,0,0,,0,0,0,
2021,50365,문찬종,키움,1루수,2,0,2,0,0,1,0,0,1,0,0,0,
2021,50365,문찬종,키움,2루수,5,2,21 1/3,0,0,6,7,0,1,0,0,0,
2021,50365,문찬종,키움,유격수,3,0,7,0,0,2,4,2,1,0,0,0,
2021,50365,문찬종,키움,3루수,2,1,10,0,0,0,3,0,1,0,0,0,
2021,50397,박관진,키움,투수,2,0,02월 03일,0,0,0,0,0,,0,0,0,
2021,79365,박동원,키움,포수,84,73,560 1/3,5,8,407,46,6,0.989,3,35,12,25.5
2021,75125,박병호,키움,1루수,97,96,810 2/3,6,0,775,67,89,0.993,0,0,0,
2021,66305,박승주,키움,투수,3,0,4 1/3,0,0,0,0,0,,0,0,0,
2021,62353,박정음,키움,중견수,17,0,27,0,0,10,0,0,1,0,0,0,
2021,62353,박정음,키움,우익수,11,0,15 2/3,0,0,4,0,0,1,0,0,0,
2021,62353,박정음,키움,좌익수,19,1,41 1/3,0,0,16,0,0,1,0,0,0,
2021,69328,박주성,키움,투수,13,0,18 1/3,1,0,2,1,0,0.75,0,0,0,
2021,50357,박주홍,키움,1루수,1,1,7,0,0,11,0,1,1,0,0,0,
2021,50357,박주홍,키움,좌익수,11,5,53,0,0,20,0,0,1,0,0,0,
2021,64657,박준태,키움,중견수,10,4,45,0,0,14,0,0,1,0,0,0,
2021,64657,박준태,키움,좌익수,5,3,20,0,0,8,0,0,1,0,0,0,
2021,64657,박준태,키움,우익수,16,6,71,0,0,17,0,0,1,0,0,0,
2021,68305,변상권,키움,좌익수,58,41,360 2/3,0,0,96,2,1,1,0,0,0,
2021,68305,변상권,키움,중견수,7,0,12,0,0,2,0,0,1,0,0,0,
2021,67313,브리검,키움,투수,10,10,61,1,0,3,10,1,0.929,0,0,0,
2021,65357,송성문,키움,3루수,38,33,265,5,0,18,67,10,0.944,0,0,0,
2021,65357,송성문,키움,2루수,35,28,251 2/3,2,0,75,88,26,0.988,0,0,0,
2021,65357,송성문,키움,1루수,3,2,19,0,0,24,1,3,1,0,0,0,
2021,65362,송우현,키움,우익수,67,64,561 1/3,1,0,113,5,1,0.992,0,0,0,
2021,51334,스미스,키움,투수,2,2,10,0,0,0,2,1,1,0,0,0,
2021,50312,신준우,키움,유격수,28,16,129,5,0,22,44,9,0.93,0,0,0,
2021,50312,신준우,키움,2루수,22,0,33 1/3,0,0,10,10,2,1,0,0,0,
2021,50312,신준우,키움,3루수,2,0,2,0,0,0,1,0,1,0,0,0,
2021,68341,안우진,키움,투수,21,21,107 2/3,1,0,5,9,1,0.933,0,0,0,
2021,61268,양현,키움,투수,45,0,48,1,0,4,9,0,0.929,0,0,0,
2021,68330,예진원,키움,중견수,22,18,150 2/3,0,0,40,2,0,1,0,0,0,
2021,68330,예진원,키움,좌익수,24,15,126,0,0,38,1,0,1,0,0,0,
2021,68330,예진원,키움,우익수,9,1,27,0,0,4,0,0,1,0,0,0,
2021,74359,오주원,키움,투수,22,0,19 1/3,0,0,2,4,0,1,0,0,0,
2021,69343,요키시,키움,투수,31,31,181 1/3,5,1,21,36,3,0.919,0,0,0,
2021,69399,윤정현,키움,투수,10,0,12 1/3,0,0,2,2,0,1,0,0,0,
2021,69366,이명기,키움,1루수,2,2,12,0,0,13,2,1,1,0,0,0,
2021,67603,이승호,키움,투수,38,3,47 1/3,1,0,1,8,0,0.9,0,0,0,
2021,74163,이용규,키움,우익수,62,55,438 1/3,1,0,93,1,0,0.989,0,0,0,
2021,74163,이용규,키움,중견수,12,8,62,0,0,23,1,0,1,0,0,0,
2021,74163,이용규,키움,좌익수,68,61,503 1/3,2,0,100,3,1,0.981,0,0,0,
2021,67341,이정후,키움,중견수,115,114,966 2/3,3,0,258,8,2,0.989,0,0,0,
2021,50354,이종민,키움,투수,2,0,2 1/3,0,0,0,0,0,,0,0,0,
2021,51302,이주형,키움,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2021,79456,이지영,키움,포수,94,50,508 2/3,3,1,389,30,3,0.993,0,37,12,24.5
2021,65398,임규빈,키움,투수,5,0,8 2/3,0,0,1,2,0,1,0,0,0,
2021,64340,임지열,키움,좌익수,10,7,53,0,0,10,1,0,1,0,0,0,
2021,64340,임지열,키움,우익수,2,0,2,0,0,0,0,0,,0,0,0,
2021,51359,장재영,키움,투수,19,2,17 2/3,0,0,0,3,0,1,0,0,0,
2021,65586,전병우,키움,1루수,30,9,121,0,0,112,8,11,1,0,0,0,
2021,65586,전병우,키움,3루수,77,44,422 1/3,8,0,28,88,8,0.935,0,0,0,
2021,65586,전병우,키움,2루수,13,6,57 1/3,0,0,13,26,8,1,0,0,0,
2021,65586,전병우,키움,유격수,3,2,18,1,0,5,8,3,0.929,0,0,0,
2021,78148,정찬헌,키움,투수,23,23,114 1/3,1,1,8,13,2,0.955,0,0,0,
2021,63342,조상우,키움,투수,44,0,44,1,0,1,1,0,0.667,0,0,0,
2021,69360,조영건,키움,투수,1,0,1,0,0,0,0,0,,0,0,0,
2021,65320,최원태,키움,투수,28,28,143 1/3,0,1,12,16,2,1,0,0,0,
2021,51309,크레익,키움,우익수,18,18,140,3,0,24,2,0,0.897,0,0,0,
2021,51309,크레익,키움,1루수,29,26,226 2/3,0,0,232,17,27,1,0,0,0,
2021,51324,프레이타스,키움,포수,9,9,55 1/3,1,1,36,5,0,0.976,1,6,2,25
2021,51324,프레이타스,키움,1루수,1,1,6,0,0,5,2,1,1,0,0,0,
2021,62363,한현희,키움,투수,18,15,85 2/3,0,0,8,7,0,1,0,0,0,
2021,65399,허정협,키움,좌익수,13,6,61,0,0,19,0,0,1,0,0,0,
2021,65399,허정협,키움,우익수,2,0,8,0,0,1,0,0,1,0,0,0,
2021,64906,강민국,KT,3루수,1,0,3,0,0,0,3,0,1,0,0,0,
2021,64906,강민국,KT,2루수,16,13,105,1,0,24,42,13,0.985,0,0,0,
2021,68050,강백호,KT,우익수,5,4,30 2/3,0,0,5,0,0,1,0,0,0,
2021,68050,강백호,KT,1루수,133,128,1068,19,0,1024,105,98,0.983,0,0,0,
2021,68050,강백호,KT,포수,1,0,1,0,0,2,0,0,1,1,0,0,
2021,68069,고명성,KT,유격수,4,0,4 2/3,0,0,0,3,0,1,0,0,0,
2021,68069,고명성,KT,2루수,1,0,1,0,0,0,0,0,,0,0,0,
2021,68069,고명성,KT,3루수,1,0,1,0,0,0,0,0,,0,0,0,
2021,64001,고영표,KT,투수,26,25,166 2/3,0,3,10,28,1,1,0,0,0,
2021,51003,권동진,KT,유격수,44,9,140,5,0,25,45,4,0.933,0,0,0,
2021,51003,권동진,KT,2루수,39,5,96 1/3,3,0,21,29,5,0.943,0,0,0,
2021,51003,권동진,KT,3루수,2,0,5,0,0,1,2,1,1,0,0,0,
2021,51005,김건형,KT,우익수,11,11,85,0,0,9,1,0,1,0,0,0,
2021,65048,김민수,KT,투수,56,1,58,2,1,6,7,0,0.867,0,0,0,
2021,64004,김민혁,KT,중견수,2,0,4,0,0,1,0,0,1,0,0,0,
2021,64004,김민혁,KT,우익수,5,1,14 2/3,1,0,5,0,0,0.833,0,0,0,
2021,64004,김민혁,KT,좌익수,38,30,225 2/3,0,0,48,0,0,1,0,0,0,
2021,64014,김병희,KT,2루수,12,7,54 1/3,2,0,6,17,2,0.92,0,0,0,
2021,64014,김병희,KT,1루수,2,0,3,0,0,2,0,1,1,0,0,0,
2021,64014,김병희,KT,3루수,19,10,94 2/3,3,0,8,22,3,0.909,0,0,0,
2021,65062,김재윤,KT,투수,65,0,67,0,0,1,9,1,1,0,0,0,
2021,62558,김준태,KT,포수,52,32,302,2,0,267,21,3,0.993,2,33,11,25
2021,65040,김태훈,KT,우익수,12,11,91,0,0,17,0,0,1,0,0,0,
2021,65040,김태훈,KT,1루수,4,0,5,0,0,3,0,1,1,0,0,0,
2021,65040,김태훈,KT,좌익수,5,4,22,0,0,4,1,0,1,0,0,0,
2021,50040,데스파이네,KT,투수,33,33,188 2/3,1,0,9,36,0,0.978,0,0,0,
2021,64007,문상철,KT,좌익수,3,0,3 1/3,0,0,1,0,0,1,0,0,0,
2021,64007,문상철,KT,1루수,18,7,66 2/3,0,0,74,3,9,1,0,0,0,
2021,64007,문상철,KT,3루수,1,0,1,0,0,0,0,0,,0,0,0,
2021,73113,박경수,KT,2루수,97,60,522,3,0,121,181,43,0.99,0,0,0,
2021,62802,박승욱,KT,1루수,2,0,2,0,0,0,0,0,,0,0,0,
2021,62802,박승욱,KT,2루수,4,2,12,2,0,4,4,1,0.8,0,0,0,
2021,60559,박시영,KT,투수,48,0,45,1,2,2,4,0,0.857,0,0,0,
2021,64166,배정대,KT,중견수,144,139,1189 1/3,3,0,308,7,1,0.991,0,0,0,
2021,65516,배제성,KT,투수,26,26,141 2/3,3,1,8,16,1,0.889,0,0,0,
2021,50030,소형준,KT,투수,24,24,119,1,0,14,17,2,0.969,0,0,0,
2021,64012,송민섭,KT,중견수,17,0,34 2/3,0,0,7,0,0,1,0,0,0,
2021,64012,송민섭,KT,좌익수,58,0,102 1/3,0,0,22,1,0,1,0,0,0,
2021,64012,송민섭,KT,우익수,48,3,109 1/3,0,0,32,2,1,1,0,0,0,
2021,62556,신본기,KT,2루수,52,30,233 2/3,3,0,52,64,16,0.975,0,0,0,
2021,62556,신본기,KT,3루수,47,21,195,1,0,14,45,6,0.983,0,0,0,
2021,62556,신본기,KT,유격수,14,6,53 1/3,0,0,5,13,4,1,0,0,0,
2021,64006,심우준,KT,2루수,1,0,1,0,0,0,0,0,,0,0,0,
2021,64006,심우준,KT,유격수,138,129,1065,19,0,210,327,78,0.966,0,0,0,
2021,64017,심재민,KT,투수,28,2,46 2/3,0,0,2,4,0,1,0,0,0,
2021,73738,안영명,KT,투수,35,0,35 1/3,0,0,1,7,0,1,0,0,0,
2021,51004,알몬테,KT,좌익수,35,33,241,2,0,52,1,0,0.964,0,0,0,
2021,65056,엄상백,KT,투수,10,9,52 2/3,1,0,3,2,0,0.833,0,0,0,
2021,64504,오윤석,KT,2루수,50,28,258,1,0,44,102,21,0.993,0,0,0,
2021,64504,오윤석,KT,투수,1,0,02월 03일,0,0,0,0,0,,0,0,0,
2021,64504,오윤석,KT,유격수,1,0,1,0,0,0,0,0,,0,0,0,
2021,64504,오윤석,KT,3루수,5,0,10,0,0,0,3,1,1,0,0,0,
2021,64504,오윤석,KT,1루수,41,17,171 2/3,1,0,150,15,18,0.994,0,0,0,
2021,76757,유원상,KT,투수,11,0,13 1/3,0,0,0,2,0,1,0,0,0,
2021,74339,유한준,KT,우익수,15,11,85,0,0,11,0,0,1,0,0,0,
2021,74339,유한준,KT,좌익수,1,0,02월 03일,0,0,0,0,0,,0,0,0,
2021,67008,이대은,KT,투수,31,0,31,0,0,4,2,0,1,0,0,0,
2021,75342,이보근,KT,투수,16,0,11,0,0,0,2,0,1,0,0,0,
2021,69054,이상동,KT,투수,6,0,6 1/3,0,0,0,1,0,1,0,0,0,
2021,67048,이정현,KT,투수,2,1,8 2/3,0,0,0,3,0,1,0,0,0,
2021,65057,이창재,KT,투수,32,0,26 2/3,0,0,0,1,0,1,0,0,0,
2021,63634,이홍구,KT,포수,35,13,143 1/3,0,0,122,7,0,1,2,7,4,36.4
2021,78548,장성우,KT,포수,110,97,813 1/3,7,0,698,43,8,0.991,3,75,19,20.2
2021,75340,전유수,KT,투수,11,0,10 2/3,0,0,1,0,0,1,0,0,0,
2021,64868,조용호,KT,좌익수,104,75,619 1/3,0,0,119,5,1,1,0,0,0,
2021,64868,조용호,KT,우익수,45,38,289 1/3,0,0,56,2,1,1,0,0,0,
2021,64868,조용호,KT,중견수,2,2,10,0,0,2,0,0,1,0,0,0,
2021,64047,조현우,KT,투수,49,0,31,2,0,4,11,0,0.882,0,0,0,
2021,65060,주권,KT,투수,62,0,49,1,0,5,12,1,0.944,0,0,0,
2021,51060,지명성,KT,투수,3,0,4,0,0,0,1,0,1,0,0,0,
2021,50054,천성호,KT,3루수,8,1,21,2,0,0,5,1,0.714,0,0,0,
2021,50054,천성호,KT,1루수,12,2,37 2/3,1,0,31,0,2,0.969,0,0,0,
2021,50054,천성호,KT,2루수,9,4,31 2/3,0,0,4,11,2,1,0,0,0,
2021,69032,쿠에바스,KT,투수,23,23,133 1/3,2,0,9,12,1,0.913,0,0,0,
2021,78517,하준호,KT,투수,10,0,12,0,0,0,2,0,1,0,0,0,
2021,51058,한차현,KT,투수,3,0,3 2/3,0,0,0,0,0,,0,0,0,
2021,77243,허도환,KT,포수,57,33,290 1/3,1,0,238,13,0,0.996,1,11,3,21.4
2021,68730,호잉,KT,우익수,68,65,554,3,0,121,4,1,0.977,0,0,0,
2021,68730,호잉,KT,중견수,5,3,26,0,0,8,1,0,1,0,0,0,
2021,67005,홍현빈,KT,좌익수,23,1,49 2/3,0,0,11,1,0,1,0,0,0,
2021,67005,홍현빈,KT,우익수,2,0,5,0,0,2,0,0,1,0,0,0,
2021,76313,황재균,KT,3루수,114,112,938 1/3,16,0,67,178,21,0.939,0,0,0,
2021,76313,황재균,KT,1루수,1,0,2,0,0,2,0,0,1,0,0,0,
2021,67119,고우석,LG,투수,63,0,58,0,0,2,11,1,1,0,0,0,
2021,72523,고효준,LG,투수,3,0,2 1/3,0,0,0,0,0,,0,0,0,
2021,69100,구본혁,LG,유격수,44,6,113 1/3,1,0,17,48,13,0.985,0,0,0,
2021,69100,구본혁,LG,3루수,35,1,62 2/3,0,0,6,15,2,1,0,0,0,
2021,69100,구본혁,LG,2루수,55,0,89,1,0,23,19,7,0.977,0,0,0,
2021,60337,김대유,LG,투수,64,0,50 2/3,2,1,2,8,0,0.833,0,0,0,
2021,66145,김대현,LG,투수,4,0,3 2/3,0,0,0,0,0,,0,0,0,
2021,77564,김민성,LG,3루수,117,107,854,7,0,54,176,22,0.97,0,0,0,
2021,77564,김민성,LG,2루수,3,0,5 2/3,0,0,2,3,0,1,0,0,0,
2021,77564,김민성,LG,유격수,2,0,2,0,0,0,0,0,,0,0,0,
2021,78217,김용의,LG,3루수,6,0,7,0,0,1,0,0,1,0,0,0,
2021,78217,김용의,LG,좌익수,1,0,2,0,0,0,0,0,,0,0,0,
2021,78217,김용의,LG,중견수,1,0,2,0,0,1,0,0,1,0,0,0,
2021,78217,김용의,LG,2루수,1,0,1,0,0,0,1,0,1,0,0,0,
2021,78217,김용의,LG,1루수,79,3,155 2/3,1,0,153,15,18,0.994,0,0,0,
2021,78217,김용의,LG,우익수,5,0,5,0,0,0,0,0,,0,0,0,
2021,50157,김윤식,LG,투수,35,3,66 2/3,0,0,4,9,0,1,0,0,0,
2021,65132,김재성,LG,포수,55,16,198 2/3,1,0,162,13,1,0.994,2,13,5,27.8
2021,66162,김주성,LG,유격수,1,0,1,0,0,0,0,0,,0,0,0,
2021,66162,김주성,LG,3루수,2,1,12,2,0,1,0,0,0.333,0,0,0,
2021,60181,김지용,LG,투수,3,0,4,0,0,0,1,0,1,0,0,0,
2021,51154,김진수,LG,투수,3,0,2 1/3,0,0,0,0,0,,0,0,0,
2021,67122,김태형,LG,투수,2,0,1,0,0,0,0,0,,0,0,0,
2021,76290,김현수,LG,1루수,5,2,15 2/3,0,0,19,1,1,1,0,0,0,
2021,76290,김현수,LG,좌익수,80,76,615 2/3,0,0,112,1,0,1,0,0,0,
2021,66113,김호은,LG,1루수,2,1,9,0,0,9,2,1,1,0,0,0,
2021,50165,라모스,LG,1루수,37,37,287,4,0,286,24,35,0.987,0,0,0,
2021,63103,류원석,LG,투수,6,0,6,0,0,0,0,0,,0,0,0,
2021,69102,문보경,LG,3루수,54,31,270 2/3,3,0,25,65,2,0.968,0,0,0,
2021,69102,문보경,LG,1루수,61,48,390 2/3,2,0,403,38,45,0.995,0,0,0,
2021,69102,문보경,LG,2루수,1,0,3,0,0,0,0,0,,0,0,0,
2021,68119,문성주,LG,좌익수,23,11,117,1,0,26,0,0,0.963,0,0,0,
2021,68119,문성주,LG,중견수,5,4,34,0,0,14,0,0,1,0,0,0,
2021,68119,문성주,LG,우익수,6,5,30,0,0,8,0,0,1,0,0,0,
2021,63145,배재준,LG,투수,15,6,32 2/3,1,0,3,3,1,0.857,0,0,0,
2021,65109,백승현,LG,투수,16,0,16 2/3,0,0,0,3,0,1,0,0,0,
2021,51144,보어,LG,1루수,28,27,200,3,0,182,12,21,0.985,0,0,0,
2021,78168,서건창,LG,2루수,131,127,1038 1/3,8,0,253,307,82,0.986,0,0,0,
2021,67143,손주영,LG,투수,7,6,26 2/3,0,0,1,3,1,1,0,0,0,
2021,50150,손호영,LG,3루수,2,1,9,1,0,0,0,0,0,0,0,0,
2021,50150,손호영,LG,유격수,6,1,22 2/3,1,0,4,8,0,0.923,0,0,0,
2021,73801,송은범,LG,투수,35,0,37 1/3,1,0,2,6,1,0.889,0,0,0,
2021,51136,수아레즈,LG,투수,23,22,115 1/3,1,0,4,12,0,0.941,0,0,0,
2021,65207,신민재,LG,중견수,8,0,17,0,0,4,0,0,1,0,0,0,
2021,65207,신민재,LG,좌익수,2,0,6,0,0,1,0,0,1,0,0,0,
2021,65207,신민재,LG,우익수,1,0,1,0,0,0,0,0,,0,0,0,
2021,65207,신민재,LG,유격수,1,0,1,0,0,0,0,0,,0,0,0,
2021,65207,신민재,LG,2루수,11,4,39,1,0,8,14,2,0.957,0,0,0,
2021,65115,안익훈,LG,중견수,22,0,38,0,0,7,0,0,1,0,0,0,
2021,65115,안익훈,LG,좌익수,8,0,11,0,0,2,0,0,1,0,0,0,
2021,65115,안익훈,LG,우익수,20,0,33,0,0,2,0,0,1,0,0,0,
2021,67116,오석주,LG,투수,9,0,8 1/3,1,0,1,0,0,0.5,0,0,0,
2021,79109,오지환,LG,유격수,132,129,1060 2/3,13,0,175,359,90,0.976,0,0,0,
2021,61102,유강남,LG,포수,129,117,961,3,1,829,66,7,0.997,9,77,23,23
2021,50126,이민호,LG,투수,25,22,115,4,1,7,17,3,0.857,0,0,0,
2021,65117,이상규,LG,투수,7,0,6,0,0,0,1,0,1,0,0,0,
2021,69168,이상영,LG,투수,21,9,50,0,0,1,6,1,1,0,0,0,
2021,60566,이상호,LG,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2021,60566,이상호,LG,유격수,1,1,7,0,0,1,2,0,1,0,0,0,
2021,60566,이상호,LG,3루수,12,3,50,0,0,3,11,1,1,0,0,0,
2021,60566,이상호,LG,2루수,26,8,97,0,0,21,33,8,1,0,0,0,
2021,60566,이상호,LG,1루수,4,3,26,2,0,23,1,3,0.923,0,0,0,
2021,71184,이성우,LG,포수,34,11,112 2/3,1,0,101,5,1,0.991,1,8,1,11.1
2021,51100,이영빈,LG,3루수,2,0,2,0,0,1,0,0,1,0,0,0,
2021,51100,이영빈,LG,유격수,18,7,62 2/3,2,0,5,22,6,0.931,0,0,0,
2021,51100,이영빈,LG,1루수,26,20,162 1/3,2,0,157,12,11,0.988,0,0,0,
2021,51100,이영빈,LG,2루수,20,7,69,3,0,13,23,6,0.923,0,0,0,
2021,61145,이우찬,LG,투수,15,5,34,0,0,1,4,0,1,0,0,0,
2021,68106,이재원,LG,중견수,2,1,9,0,0,5,0,0,1,0,0,0,
2021,68106,이재원,LG,우익수,35,22,217,0,0,49,1,0,1,0,0,0,
2021,68106,이재원,LG,좌익수,20,18,140,0,0,30,2,0,1,0,0,0,
2021,69134,이정용,LG,투수,66,0,69 2/3,1,0,3,8,2,0.917,0,0,0,
2021,50167,이주형,LG,1루수,4,3,22,0,0,24,1,2,1,0,0,0,
2021,50167,이주형,LG,중견수,1,0,3,0,0,0,0,0,,0,0,0,
2021,50167,이주형,LG,우익수,1,0,1,0,0,0,0,0,,0,0,0,
2021,67164,이찬혁,LG,투수,1,0,1,0,0,0,0,0,,0,0,0,
2021,61186,이천웅,LG,좌익수,26,12,139 1/3,0,0,29,0,0,1,0,0,0,
2021,61186,이천웅,LG,중견수,42,30,266 1/3,0,0,60,1,1,1,0,0,0,
2021,78135,이형종,LG,우익수,19,14,126 1/3,1,0,22,1,0,0.958,0,0,0,
2021,78135,이형종,LG,1루수,1,0,1,0,0,0,0,0,,0,0,0,
2021,78135,이형종,LG,중견수,1,0,1,0,0,0,0,0,,0,0,0,
2021,78135,이형종,LG,좌익수,24,21,178 1/3,1,0,37,2,0,0.975,0,0,0,
2021,69113,임준형,LG,투수,6,4,23,0,0,1,3,1,1,0,0,0,
2021,61101,임찬규,LG,투수,17,17,90 2/3,1,1,6,10,0,0.941,0,0,0,
2021,64115,장준원,LG,3루수,2,0,5,1,0,0,1,0,0.5,0,0,0,
2021,64115,장준원,LG,1루수,1,0,2,0,0,2,0,0,1,0,0,0,
2021,64115,장준원,LG,유격수,2,0,2,0,0,1,1,0,1,0,0,0,
2021,69159,정우영,LG,투수,70,0,65,1,0,6,19,2,0.962,0,0,0,
2021,79150,정주현,LG,2루수,72,67,505,12,0,110,188,44,0.961,0,0,0,
2021,76650,진해수,LG,투수,50,0,44 1/3,0,0,4,9,1,1,0,0,0,
2021,76455,차우찬,LG,투수,5,5,22 1/3,0,0,0,2,0,1,0,0,0,
2021,65241,채원후,LG,투수,14,0,17 1/3,0,0,0,0,0,,0,0,0,
2021,79192,채은성,LG,1루수,1,0,1,0,0,0,0,0,,0,0,0,
2021,79192,채은성,LG,우익수,84,79,641 1/3,1,0,147,4,1,0.993,0,0,0,
2021,79140,최동환,LG,투수,8,0,5 2/3,0,0,0,0,0,,0,0,0,
2021,65157,최민창,LG,우익수,1,0,2,0,0,1,0,0,1,0,0,0,
2021,65157,최민창,LG,중견수,2,0,3,0,0,0,0,0,,0,0,0,
2021,65157,최민창,LG,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2021,62146,최성훈,LG,투수,46,0,40 2/3,1,0,4,1,1,0.833,0,0,0,
2021,69103,켈리,LG,투수,30,30,177,1,0,11,19,1,0.968,0,0,0,
2021,64101,한석현,LG,우익수,2,1,9,0,0,1,0,0,1,0,0,0,
2021,64101,한석현,LG,중견수,2,1,8,1,0,1,0,0,0.5,0,0,0,
2021,64101,한석현,LG,좌익수,8,5,41,0,0,5,0,0,1,0,0,0,
2021,63248,함덕주,LG,투수,16,3,21,0,0,1,3,0,1,0,0,0,
2021,66108,홍창기,LG,우익수,31,23,206 2/3,0,0,46,1,0,1,0,0,0,
2021,66108,홍창기,LG,좌익수,8,1,20,0,0,7,0,0,1,0,0,0,
2021,66108,홍창기,LG,중견수,116,108,891,2,0,194,3,1,0.99,0,0,0,
2021,67591,강동호,롯데,투수,1,0,1 1/3,0,0,1,0,0,1,0,0,0,
2021,65515,강로한,롯데,중견수,14,6,68 2/3,1,0,27,0,0,0.964,0,0,0,
2021,65515,강로한,롯데,좌익수,2,1,11,0,0,7,0,0,1,0,0,0,
2021,79358,강윤구,롯데,투수,22,1,16,1,0,0,2,1,0.667,0,0,0,
2021,65514,강태율,롯데,포수,18,10,79 1/3,4,0,55,8,1,0.94,0,8,3,27.3
2021,65514,강태율,롯데,투수,1,0,01월 03일,0,0,0,0,0,,0,0,0,
2021,63543,구승민,롯데,투수,68,0,62 1/3,0,0,5,7,0,1,0,0,0,
2021,76225,김건국,롯데,투수,13,0,22,0,0,2,2,0,1,0,0,0,
2021,78536,김대우,롯데,투수,39,0,35 1/3,0,0,1,4,0,1,0,0,0,
2021,68585,김도규,롯데,투수,43,0,42,1,0,1,8,1,0.9,0,0,0,
2021,68589,김동우,롯데,투수,5,0,5,0,0,0,1,0,1,0,0,0,
2021,67504,김민수,롯데,2루수,35,23,205 1/3,3,0,51,60,18,0.974,0,0,0,
2021,67504,김민수,롯데,유격수,6,2,23,0,0,5,4,0,1,0,0,0,
2021,67504,김민수,롯데,1루수,22,9,96 1/3,0,0,94,10,5,1,0,0,0,
2021,67504,김민수,롯데,3루수,22,14,145 1/3,0,0,9,30,3,1,0,0,0,
2021,67504,김민수,롯데,투수,1,0,1,0,0,0,0,0,,0,0,0,
2021,62528,김원중,롯데,투수,61,0,62 2/3,1,0,2,5,0,0.875,0,0,0,
2021,64596,김유영,롯데,투수,26,0,18 2/3,0,0,0,2,0,1,0,0,0,
2021,65506,김재유,롯데,중견수,55,38,339 1/3,3,0,88,3,1,0.968,0,0,0,
2021,65506,김재유,롯데,좌익수,9,1,22,1,0,8,0,0,0.889,0,0,0,
2021,65506,김재유,롯데,우익수,5,1,16,0,0,3,0,0,1,0,0,0,
2021,66749,김주현,롯데,1루수,2,1,11,0,0,11,1,4,1,0,0,0,
2021,51516,김진욱,롯데,투수,39,5,45 2/3,0,0,2,4,0,1,0,0,0,
2021,51586,김창훈,롯데,투수,6,0,8,0,0,0,3,0,1,0,0,0,
2021,67539,나균안,롯데,투수,23,7,46 1/3,0,1,0,8,0,1,0,0,0,
2021,51551,나승엽,롯데,3루수,21,13,110,1,0,7,16,3,0.958,0,0,0,
2021,51551,나승엽,롯데,1루수,27,11,121 1/3,4,0,100,9,8,0.965,0,0,0,
2021,67454,나원탁,롯데,투수,2,0,2,0,0,0,0,0,,0,0,0,
2021,73211,노경은,롯데,투수,14,11,56 1/3,0,2,1,9,0,1,0,0,0,
2021,50506,마차도,롯데,유격수,133,127,1076 2/3,11,0,235,337,78,0.981,0,0,0,
2021,76249,민병헌,롯데,중견수,12,11,88 1/3,0,0,17,0,0,1,0,0,0,
2021,50563,박로건,롯데,투수,5,0,2 2/3,0,0,0,0,0,,0,0,0,
2021,66556,박선우,롯데,투수,1,0,2,0,0,0,2,0,1,0,0,0,
2021,64021,박세웅,롯데,투수,28,28,163,1,1,12,26,1,0.974,0,0,0,
2021,63512,박진형,롯데,투수,22,0,16,0,0,0,0,0,,0,0,0,
2021,64501,배성근,롯데,유격수,34,14,162 1/3,4,0,36,34,4,0.946,0,0,0,
2021,64501,배성근,롯데,투수,2,0,2,0,0,0,0,0,,0,0,0,
2021,64501,배성근,롯데,2루수,26,7,92,3,0,25,31,3,0.949,0,0,0,
2021,64501,배성근,롯데,3루수,7,0,8 1/3,0,0,0,1,0,1,0,0,0,
2021,69539,서준원,롯데,투수,26,8,54,0,0,7,11,1,1,0,0,0,
2021,51528,손성빈,롯데,포수,12,3,37 2/3,0,0,33,3,0,1,0,1,1,50
2021,77532,손아섭,롯데,우익수,134,131,1118,5,0,222,5,0,0.978,0,0,0,
2021,51594,송재영,롯데,투수,19,0,14 2/3,0,0,1,1,0,1,0,0,0,
2021,50558,스트레일리,롯데,투수,31,31,165 2/3,0,0,8,19,1,1,0,0,0,
2021,69508,신윤후,롯데,좌익수,24,3,53,0,0,12,0,0,1,0,0,0,
2021,69508,신윤후,롯데,3루수,2,1,8,1,0,2,2,1,0.8,0,0,0,
2021,69508,신윤후,롯데,중견수,39,24,212,1,0,46,1,1,0.979,0,0,0,
2021,69508,신윤후,롯데,우익수,13,2,32,0,0,3,0,0,1,0,0,0,
2021,69508,신윤후,롯데,유격수,1,0,1,0,0,0,0,0,,0,0,0,
2021,64022,안중열,롯데,포수,56,41,364 2/3,1,2,292,31,1,0.997,1,20,13,39.4
2021,79608,안치홍,롯데,2루수,110,108,908 2/3,10,0,176,290,67,0.979,0,0,0,
2021,79293,오현택,롯데,투수,20,0,16 1/3,0,0,2,2,0,1,0,0,0,
