player_id,구분,H,2B,3B,HR,BB,HBP,SO,WP,BK,AVG
53609,"2,3루",0,0,0,0,1,0,0,0,0,-
53609,3루,2,0,0,0,0,1,0,0,0,1.000
53609,주자있음,9,0,0,0,8,1,7,1,0,0.333
53609,득점권,8,0,0,0,6,1,4,0,0,0.444
53609,0-0,2,0,0,0,0,1,0,0,0,0.500
53609,1-0,1,0,0,0,0,0,0,0,0,0.500
53609,2-0,1,0,0,0,0,0,0,0,0,1.000
53609,3-0,0,0,0,0,3,0,0,0,0,-
53609,0-1,3,1,0,0,0,0,0,0,0,0.500
53609,1-1,2,0,0,0,0,0,0,0,0,0.333
53609,2-1,1,0,0,0,0,0,0,0,0,1.000
53609,3-1,1,0,0,0,4,0,0,0,0,0.500
53609,0-2,0,0,0,0,0,0,2,0,0,0.000
53609,1-2,1,0,0,0,0,0,4,0,0,0.125
53609,2-2,1,1,0,0,0,1,4,1,0,0.167
53609,3-2,1,0,0,0,3,0,4,0,0,0.167
53609,4회,0,0,0,0,1,0,0,0,0,-
53609,6회,3,0,0,0,0,0,2,0,0,0.500
53609,7회,3,0,0,0,5,0,4,1,0,0.231
53609,8회,5,1,0,0,3,1,7,0,0,0.278
53609,9회,3,1,0,0,1,1,1,0,0,0.375
53609,4~6회,3,0,0,0,1,0,2,0,0,0.500
53609,7회이후,11,2,0,0,9,2,12,1,0,0.282
53609,1번타자,1,0,0,0,2,0,1,0,0,0.333
53609,2번타자,1,0,0,0,2,1,3,0,0,0.200
53609,3번타자,1,0,0,0,0,0,0,0,0,0.167
53609,4번타자,2,1,0,0,1,0,1,1,0,0.400
53609,5번타자,2,0,0,0,1,0,2,0,0,0.400
53609,6번타자,3,1,0,0,1,0,2,0,0,0.500
53609,7번타자,2,0,0,0,1,1,1,0,0,0.333
53609,8번타자,0,0,0,0,2,0,1,0,0,0.000
53609,9번타자,2,0,0,0,0,0,3,0,0,0.400
53609,상위(1~2번),2,0,0,0,4,1,4,0,0,0.250
53609,중심(3~5번),5,1,0,0,2,0,3,1,0,0.313
53609,하위(6~9번),7,1,0,0,4,1,7,0,0,0.333
53609,좌타자,5,0,0,0,7,1,6,0,0,0.278
53609,우타자,9,2,0,0,3,1,8,1,0,0.333
53609,0아웃,7,2,0,0,3,1,6,0,0,0.412
53609,1아웃,2,0,0,0,1,0,3,0,0,0.182
53609,2아웃,5,0,0,0,6,1,5,1,0,0.294
68220,주자없음,60,11,0,4,33,2,74,0,0,0.218
68220,1루,20,4,0,1,7,2,14,2,0,0.225
68220,"1,2루",3,0,0,0,4,1,7,0,0,0.097
68220,만루,3,1,0,0,1,0,2,0,0,0.231
68220,"1,3루",1,0,0,0,5,0,3,0,0,0.125
68220,2루,6,1,1,1,5,0,5,1,1,0.231
